cancellation_row,invoice,available_candidates,selected_original_row,status
259824,C559742,3,244327.0,multiple_available_candidates
259825,C559742,3,244346.0,multiple_available_candidates
259826,C559742,3,244332.0,multiple_available_candidates
259827,C559742,3,244344.0,multiple_available_candidates
259828,C559742,3,244341.0,multiple_available_candidates
259829,C559742,3,244347.0,multiple_available_candidates
259830,C559743,0,,unmatched
259831,C559743,0,,unmatched
259832,C559744,0,,unmatched
259862,C559747,0,,unmatched
259863,C559747,0,,unmatched
260199,C559803,0,,unmatched
260360,C559808,0,,unmatched
261333,C559829,0,,unmatched
261334,C559830,0,,unmatched
261682,C559880,1,261652.0,unique_available_candidate
261746,C559882,1,254697.0,unique_available_candidate
261747,C559882,0,,unmatched
262287,C559908,1,211941.0,unique_available_candidate
262413,C559915,0,,unmatched
262414,C559917,0,,unmatched
263141,C559939,0,,unmatched
263142,C559939,1,76512.0,unique_available_candidate
263143,C559939,1,76527.0,unique_available_candidate
263144,C559939,2,226040.0,multiple_available_candidates
263145,C559939,1,76504.0,unique_available_candidate
263146,C559939,1,76525.0,unique_available_candidate
263147,C559939,1,76515.0,unique_available_candidate
263148,C559939,1,76493.0,unique_available_candidate
263149,C559939,2,113983.0,multiple_available_candidates
263150,C559939,1,76505.0,unique_available_candidate
263151,C559939,2,226054.0,multiple_available_candidates
263152,C559939,1,76514.0,unique_available_candidate
263153,C559939,1,76492.0,unique_available_candidate
263154,C559939,1,76497.0,unique_available_candidate
263155,C559939,1,76496.0,unique_available_candidate
263156,C559939,1,76507.0,unique_available_candidate
263157,C559939,0,,unmatched
263158,C559939,1,76495.0,unique_available_candidate
263159,C559939,1,76510.0,unique_available_candidate
263160,C559939,1,76509.0,unique_available_candidate
263161,C559939,1,76524.0,unique_available_candidate
263162,C559939,1,76518.0,unique_available_candidate
263163,C559939,1,76523.0,unique_available_candidate
263164,C559939,1,76520.0,unique_available_candidate
263165,C559939,1,76522.0,unique_available_candidate
263166,C559939,1,76526.0,unique_available_candidate
263167,C559939,1,76494.0,unique_available_candidate
263168,C559939,1,76517.0,unique_available_candidate
263169,C559939,1,76521.0,unique_available_candidate
263170,C559939,1,76502.0,unique_available_candidate
263171,C559939,1,76491.0,unique_available_candidate
263172,C559939,1,76490.0,unique_available_candidate
263190,C559947,1,54227.0,unique_available_candidate
263191,C559947,0,,unmatched
263219,C559949,0,,unmatched
263220,C559950,0,,unmatched
263221,C559950,1,100182.0,unique_available_candidate
263235,C559952,0,,unmatched
263236,C559952,0,,unmatched
263237,C559952,0,,unmatched
263238,C559952,0,,unmatched
263239,C559952,0,,unmatched
263240,C559953,0,,unmatched
263312,C559983,1,263293.0,unique_available_candidate
263313,C559983,1,263294.0,unique_available_candidate
263314,C559983,1,263301.0,unique_available_candidate
263315,C559983,1,263302.0,unique_available_candidate
263316,C559983,1,263300.0,unique_available_candidate
263317,C559983,1,263297.0,unique_available_candidate
263318,C559983,1,263296.0,unique_available_candidate
263319,C559983,0,,unmatched
263320,C559983,1,263287.0,unique_available_candidate
263321,C559983,1,263285.0,unique_available_candidate
263322,C559983,1,263295.0,unique_available_candidate
263323,C559983,2,263275.0,multiple_available_candidates
263324,C559983,0,,unmatched
263325,C559983,0,,unmatched
263326,C559983,1,263271.0,unique_available_candidate
263482,C559992,0,,unmatched
263925,C560043,0,,unmatched
263926,C560044,0,,unmatched
263927,C560045,0,,unmatched
263928,C560045,0,,unmatched
263929,C560045,0,,unmatched
263930,C560046,0,,unmatched
264500,C560099,0,,unmatched
264501,C560100,0,,unmatched
264835,C560123,0,,unmatched
264836,C560124,0,,unmatched
264837,C560124,0,,unmatched
264925,C560148,1,89215.0,unique_available_candidate
264986,C560189,0,,unmatched
265049,C560206,2,263924.0,multiple_available_candidates
265069,C560208,0,,unmatched
265299,C560219,1,63004.0,unique_available_candidate
265300,C560220,1,64407.0,unique_available_candidate
265301,C560221,0,,unmatched
266075,C560242,0,,unmatched
266076,C560243,0,,unmatched
267174,C560289,0,,unmatched
267175,C560289,1,256670.0,unique_available_candidate
267176,C560289,0,,unmatched
267551,C560301,0,,unmatched
267594,C560317,0,,unmatched
267595,C560317,0,,unmatched
267598,C560330,3,244905.0,multiple_available_candidates
267599,C560330,4,257533.0,multiple_available_candidates
267600,C560330,2,264736.0,multiple_available_candidates
267601,C560331,0,,unmatched
267602,C560331,0,,unmatched
267873,C560365,0,,unmatched
267874,C560365,0,,unmatched
268027,C560372,0,,unmatched
268056,C560384,0,,unmatched
268120,C560386,0,,unmatched
268141,C560390,0,,unmatched
268142,C560391,0,,unmatched
268241,C560395,0,,unmatched
268242,C560395,0,,unmatched
268243,C560396,0,,unmatched
268244,C560396,0,,unmatched
268245,C560396,0,,unmatched
268308,C560408,0,,unmatched
268309,C560409,2,244487.0,multiple_available_candidates
268310,C560409,1,244486.0,unique_available_candidate
268311,C560409,1,244485.0,unique_available_candidate
268312,C560409,1,244484.0,unique_available_candidate
268313,C560409,1,244483.0,unique_available_candidate
268314,C560409,1,244482.0,unique_available_candidate
268315,C560409,1,244481.0,unique_available_candidate
268316,C560409,1,244480.0,unique_available_candidate
268317,C560409,1,244479.0,unique_available_candidate
268318,C560409,1,244478.0,unique_available_candidate
268319,C560409,1,244477.0,unique_available_candidate
268320,C560409,1,244476.0,unique_available_candidate
268321,C560409,1,244475.0,unique_available_candidate
268322,C560409,1,244474.0,unique_available_candidate
268323,C560409,1,244473.0,unique_available_candidate
268324,C560409,1,244472.0,unique_available_candidate
268325,C560409,1,244471.0,unique_available_candidate
268326,C560409,1,244470.0,unique_available_candidate
268327,C560409,1,244469.0,unique_available_candidate
268328,C560409,1,244468.0,unique_available_candidate
268329,C560409,1,244467.0,unique_available_candidate
268330,C560409,1,244466.0,unique_available_candidate
268331,C560409,1,244465.0,unique_available_candidate
268332,C560409,1,244464.0,unique_available_candidate
268333,C560409,1,244463.0,unique_available_candidate
268334,C560409,1,244462.0,unique_available_candidate
268335,C560409,1,244461.0,unique_available_candidate
268336,C560409,1,244460.0,unique_available_candidate
268337,C560409,1,244459.0,unique_available_candidate
268338,C560409,1,244458.0,unique_available_candidate
268339,C560409,1,244457.0,unique_available_candidate
268400,C560414,1,268399.0,unique_available_candidate
268429,C560418,0,,unmatched
268431,C560420,0,,unmatched
268476,C560430,0,,unmatched
269176,C560435,0,,unmatched
269177,C560436,0,,unmatched
269572,C560474,0,,unmatched
269926,C560526,0,,unmatched
269927,C560526,0,,unmatched
269928,C560533,0,,unmatched
269929,C560533,0,,unmatched
270052,C560540,1,269619.0,unique_available_candidate
270053,C560540,1,269598.0,unique_available_candidate
270054,C560540,1,269608.0,unique_available_candidate
270055,C560540,1,269641.0,unique_available_candidate
270056,C560540,1,269642.0,unique_available_candidate
270057,C560540,1,269643.0,unique_available_candidate
270058,C560540,1,269644.0,unique_available_candidate
270059,C560540,1,269588.0,unique_available_candidate
270060,C560540,1,269626.0,unique_available_candidate
270061,C560540,1,269633.0,unique_available_candidate
270062,C560540,1,269632.0,unique_available_candidate
270063,C560540,1,269603.0,unique_available_candidate
270064,C560540,1,269597.0,unique_available_candidate
270065,C560540,1,269627.0,unique_available_candidate
270066,C560540,1,269599.0,unique_available_candidate
270067,C560540,1,269605.0,unique_available_candidate
270068,C560540,1,269606.0,unique_available_candidate
270069,C560540,1,269601.0,unique_available_candidate
270070,C560540,1,269638.0,unique_available_candidate
270071,C560540,1,269607.0,unique_available_candidate
270072,C560540,1,269628.0,unique_available_candidate
270073,C560540,1,269589.0,unique_available_candidate
270074,C560540,1,269602.0,unique_available_candidate
270075,C560540,1,269616.0,unique_available_candidate
270076,C560540,1,269615.0,unique_available_candidate
270077,C560540,1,269620.0,unique_available_candidate
270078,C560540,1,269618.0,unique_available_candidate
270079,C560540,1,269617.0,unique_available_candidate
270080,C560540,1,269609.0,unique_available_candidate
270081,C560540,1,269610.0,unique_available_candidate
270082,C560540,1,269639.0,unique_available_candidate
270083,C560540,1,269630.0,unique_available_candidate
270084,C560540,1,269631.0,unique_available_candidate
270085,C560540,1,269629.0,unique_available_candidate
270086,C560540,1,269613.0,unique_available_candidate
270087,C560540,1,269614.0,unique_available_candidate
270088,C560540,1,269637.0,unique_available_candidate
270089,C560540,1,269635.0,unique_available_candidate
270090,C560540,1,269624.0,unique_available_candidate
270091,C560540,1,269591.0,unique_available_candidate
270092,C560540,1,269592.0,unique_available_candidate
270093,C560540,1,269640.0,unique_available_candidate
270094,C560540,1,269611.0,unique_available_candidate
270095,C560540,1,269612.0,unique_available_candidate
270096,C560540,1,269636.0,unique_available_candidate
270097,C560540,1,269604.0,unique_available_candidate
270098,C560540,1,269634.0,unique_available_candidate
270099,C560540,1,269623.0,unique_available_candidate
270100,C560540,1,269622.0,unique_available_candidate
270101,C560540,1,269594.0,unique_available_candidate
270102,C560540,1,269595.0,unique_available_candidate
270103,C560540,1,269590.0,unique_available_candidate
270104,C560540,1,269600.0,unique_available_candidate
270105,C560540,1,269596.0,unique_available_candidate
270106,C560540,1,269621.0,unique_available_candidate
270107,C560540,1,269625.0,unique_available_candidate
270108,C560540,1,269593.0,unique_available_candidate
270183,C560550,1,269548.0,unique_available_candidate
270300,C560556,0,,unmatched
270301,C560556,0,,unmatched
270302,C560556,0,,unmatched
270303,C560556,0,,unmatched
270317,C560558,0,,unmatched
270318,C560559,0,,unmatched
270319,C560559,0,,unmatched
270320,C560559,0,,unmatched
270321,C560560,0,,unmatched
270322,C560560,0,,unmatched
270323,C560561,0,,unmatched
270324,C560561,0,,unmatched
270335,C560563,0,,unmatched
270336,C560563,0,,unmatched
270337,C560564,0,,unmatched
270338,C560564,0,,unmatched
270557,C560572,0,,unmatched
270559,C560574,0,,unmatched
270771,C560585,0,,unmatched
270774,C560588,0,,unmatched
270775,C560588,0,,unmatched
270776,C560589,0,,unmatched
270777,C560589,0,,unmatched
270778,C560589,0,,unmatched
270779,C560589,0,,unmatched
270780,C560589,0,,unmatched
271030,C560608,0,,unmatched
271096,C560643,0,,unmatched
271143,C560645,0,,unmatched
271151,C560647,0,,unmatched
271159,C560649,0,,unmatched
271160,C560649,0,,unmatched
271161,C560649,0,,unmatched
271253,C560652,0,,unmatched
271254,C560652,0,,unmatched
271255,C560653,1,271252.0,unique_available_candidate
271256,C560654,0,,unmatched
271257,C560654,0,,unmatched
271274,C560687,0,,unmatched
271275,C560687,1,207607.0,unique_available_candidate
271523,C560699,0,,unmatched
272141,C560733,0,,unmatched
272143,C560735,0,,unmatched
273294,C560818,1,95216.0,unique_available_candidate
273295,C560818,0,,unmatched
273310,C560822,0,,unmatched
273311,C560823,0,,unmatched
273339,C560825,0,,unmatched
273444,C560832,0,,unmatched
273604,C560842,0,,unmatched
273679,C560855,0,,unmatched
273680,C560855,1,135650.0,unique_available_candidate
273681,C560855,0,,unmatched
273682,C560855,1,135653.0,unique_available_candidate
273683,C560855,0,,unmatched
273684,C560855,1,135662.0,unique_available_candidate
273685,C560855,0,,unmatched
273686,C560855,0,,unmatched
273687,C560855,0,,unmatched
273688,C560855,0,,unmatched
273689,C560855,0,,unmatched
273690,C560855,0,,unmatched
273691,C560855,0,,unmatched
273692,C560855,0,,unmatched
273693,C560855,0,,unmatched
273694,C560855,0,,unmatched
273695,C560855,1,135602.0,unique_available_candidate
273696,C560855,0,,unmatched
273697,C560855,0,,unmatched
273698,C560855,1,135594.0,unique_available_candidate
273699,C560855,0,,unmatched
273700,C560855,0,,unmatched
273701,C560855,0,,unmatched
273702,C560855,0,,unmatched
273703,C560855,0,,unmatched
273704,C560855,0,,unmatched
273705,C560855,0,,unmatched
273706,C560855,0,,unmatched
273707,C560855,0,,unmatched
273708,C560855,0,,unmatched
273709,C560855,1,135647.0,unique_available_candidate
273710,C560855,0,,unmatched
273711,C560855,0,,unmatched
273712,C560855,1,135644.0,unique_available_candidate
273713,C560855,0,,unmatched
273714,C560855,0,,unmatched
273715,C560855,0,,unmatched
273716,C560855,0,,unmatched
273717,C560855,1,145204.0,unique_available_candidate
273718,C560855,0,,unmatched
273719,C560855,0,,unmatched
273758,C560860,1,240520.0,unique_available_candidate
273907,C560866,0,,unmatched
273908,C560866,0,,unmatched
273909,C560866,0,,unmatched
273910,C560866,0,,unmatched
273935,C560869,0,,unmatched
273981,C560874,0,,unmatched
273982,C560874,0,,unmatched
274048,C560877,1,267893.0,unique_available_candidate
274094,C560880,0,,unmatched
274095,C560880,0,,unmatched
274333,C560898,0,,unmatched
274334,C560898,1,259923.0,unique_available_candidate
274335,C560899,4,272156.0,multiple_available_candidates
274371,C560902,2,267460.0,multiple_available_candidates
274372,C560902,0,,unmatched
274373,C560903,0,,unmatched
274374,C560904,0,,unmatched
274375,C560905,0,,unmatched
274386,C560907,0,,unmatched
274392,C560909,0,,unmatched
274393,C560909,0,,unmatched
274394,C560910,0,,unmatched
274395,C560910,0,,unmatched
274405,C560912,1,262553.0,unique_available_candidate
275076,C560932,1,148574.0,unique_available_candidate
275077,C560932,0,,unmatched
275078,C560932,0,,unmatched
275366,C560987,0,,unmatched
275413,C560990,0,,unmatched
275795,C561011,0,,unmatched
275796,C561012,0,,unmatched
275797,C561012,0,,unmatched
275798,C561013,0,,unmatched
275799,C561013,0,,unmatched
275800,C561013,0,,unmatched
275801,C561016,0,,unmatched
275802,C561017,2,264461.0,multiple_available_candidates
275803,C561018,0,,unmatched
275804,C561018,0,,unmatched
275805,C561019,1,264039.0,unique_available_candidate
276352,C561041,0,,unmatched
276353,C561041,0,,unmatched
276354,C561041,4,172144.0,multiple_available_candidates
276558,C561059,1,276031.0,unique_available_candidate
276559,C561059,3,276020.0,multiple_available_candidates
276560,C561059,0,,unmatched
276578,C561061,0,,unmatched
276667,C561069,1,195536.0,unique_available_candidate
276969,C561083,1,258016.0,unique_available_candidate
277362,C561104,0,,unmatched
277583,C561117,2,217905.0,multiple_available_candidates
277946,C561198,0,,unmatched
278383,C561210,0,,unmatched
278384,C561211,0,,unmatched
278549,C561212,0,,unmatched
279033,C561225,0,,unmatched
279046,C561227,1,276351.0,unique_available_candidate
279048,C561229,0,,unmatched
279049,C561229,0,,unmatched
279050,C561230,0,,unmatched
279072,C561232,0,,unmatched
279073,C561232,0,,unmatched
279074,C561232,0,,unmatched
279075,C561233,0,,unmatched
279076,C561233,0,,unmatched
279077,C561233,1,271017.0,unique_available_candidate
279078,C561233,0,,unmatched
279079,C561233,0,,unmatched
279080,C561233,0,,unmatched
279081,C561234,1,268492.0,unique_available_candidate
279125,C561235,0,,unmatched
279126,C561235,0,,unmatched
279127,C561235,0,,unmatched
279128,C561237,0,,unmatched
279129,C561238,0,,unmatched
279130,C561238,0,,unmatched
279131,C561239,0,,unmatched
279132,C561239,0,,unmatched
279133,C561239,0,,unmatched
279134,C561240,0,,unmatched
279374,C561319,1,274186.0,unique_available_candidate
279512,C561328,0,,unmatched
279513,C561328,0,,unmatched
279664,C561358,1,274024.0,unique_available_candidate
279665,C561358,0,,unmatched
279666,C561358,1,73737.0,unique_available_candidate
279993,C561370,0,,unmatched
280155,C561379,0,,unmatched
280156,C561380,0,,unmatched
280503,C561464,0,,unmatched
280567,C561469,0,,unmatched
280898,C561510,1,237991.0,unique_available_candidate
281666,C561586,1,275636.0,unique_available_candidate
281667,C561587,0,,unmatched
281668,C561588,0,,unmatched
281669,C561589,0,,unmatched
281670,C561589,0,,unmatched
281671,C561589,0,,unmatched
281672,C561589,0,,unmatched
281673,C561590,0,,unmatched
281674,C561591,1,276402.0,unique_available_candidate
281710,C561594,1,250069.0,unique_available_candidate
281711,C561594,1,250066.0,unique_available_candidate
281712,C561594,1,250057.0,unique_available_candidate
281713,C561594,1,250056.0,unique_available_candidate
281714,C561594,1,250055.0,unique_available_candidate
281715,C561594,1,250058.0,unique_available_candidate
281716,C561596,0,,unmatched
281717,C561596,0,,unmatched
281718,C561596,0,,unmatched
281725,C561598,0,,unmatched
281850,C561604,0,,unmatched
281876,C561606,0,,unmatched
281884,C561608,0,,unmatched
281885,C561608,0,,unmatched
281886,C561608,3,274383.0,multiple_available_candidates
281930,C561612,0,,unmatched
281931,C561613,0,,unmatched
281932,C561613,0,,unmatched
281933,C561613,4,277250.0,multiple_available_candidates
282047,C561619,0,,unmatched
282048,C561620,0,,unmatched
282049,C561621,0,,unmatched
282050,C561621,0,,unmatched
282051,C561622,0,,unmatched
282052,C561623,0,,unmatched
282053,C561623,0,,unmatched
282202,C561628,0,,unmatched
282442,C561649,1,282421.0,unique_available_candidate
282995,C561681,0,,unmatched
282996,C561682,0,,unmatched
282998,C561684,0,,unmatched
282999,C561684,0,,unmatched
283273,C561703,1,210524.0,unique_available_candidate
283274,C561703,0,,unmatched
283275,C561703,0,,unmatched
283276,C561703,0,,unmatched
283277,C561703,0,,unmatched
283465,C561725,2,127203.0,multiple_available_candidates
283466,C561725,2,235342.0,multiple_available_candidates
283467,C561725,4,271620.0,multiple_available_candidates
283468,C561725,4,257491.0,multiple_available_candidates
283600,C561793,0,,unmatched
283863,C561810,1,248789.0,unique_available_candidate
284782,C561886,0,,unmatched
285960,C561966,0,,unmatched
286074,C562016,1,283209.0,unique_available_candidate
286107,C562020,0,,unmatched
286119,C562022,0,,unmatched
286343,C562030,0,,unmatched
286766,C562041,1,283120.0,unique_available_candidate
287077,C562048,0,,unmatched
287078,C562048,0,,unmatched
287091,C562051,0,,unmatched
287103,C562062,0,,unmatched
287150,C562086,0,,unmatched
287227,C562097,0,,unmatched
287228,C562097,2,279347.0,multiple_available_candidates
287229,C562097,0,,unmatched
287230,C562097,2,204224.0,multiple_available_candidates
287231,C562097,3,211125.0,multiple_available_candidates
287232,C562097,0,,unmatched
287233,C562097,0,,unmatched
287234,C562097,0,,unmatched
287235,C562097,0,,unmatched
287599,C562110,0,,unmatched
287600,C562111,0,,unmatched
287944,C562115,0,,unmatched
287945,C562116,0,,unmatched
287946,C562117,0,,unmatched
287947,C562117,0,,unmatched
287948,C562118,0,,unmatched
287949,C562119,0,,unmatched
287950,C562119,0,,unmatched
287951,C562119,2,208718.0,multiple_available_candidates
287964,C562121,0,,unmatched
287965,C562121,0,,unmatched
287966,C562122,0,,unmatched
287971,C562124,0,,unmatched
287972,C562124,0,,unmatched
287973,C562124,0,,unmatched
287974,C562124,0,,unmatched
287975,C562124,0,,unmatched
287976,C562124,0,,unmatched
287977,C562124,3,269853.0,multiple_available_candidates
287988,C562126,0,,unmatched
287989,C562126,0,,unmatched
288181,C562139,0,,unmatched
288182,C562139,0,,unmatched
288183,C562139,0,,unmatched
288195,C562142,0,,unmatched
288220,C562144,1,271447.0,unique_available_candidate
288266,C562147,0,,unmatched
288267,C562147,0,,unmatched
288268,C562147,0,,unmatched
288269,C562147,0,,unmatched
288270,C562147,0,,unmatched
288271,C562147,0,,unmatched
288272,C562147,0,,unmatched
288294,C562149,0,,unmatched
288295,C562149,0,,unmatched
288296,C562149,0,,unmatched
288297,C562149,0,,unmatched
288298,C562149,0,,unmatched
288299,C562151,0,,unmatched
288328,C562154,1,277575.0,unique_available_candidate
288419,C562159,0,,unmatched
288420,C562160,0,,unmatched
288592,C562185,0,,unmatched
288593,C562188,0,,unmatched
288796,C562206,0,,unmatched
289131,C562221,8,276325.0,multiple_available_candidates
289132,C562221,1,276328.0,unique_available_candidate
289133,C562221,2,276324.0,multiple_available_candidates
289134,C562221,1,276331.0,unique_available_candidate
289135,C562221,3,276330.0,multiple_available_candidates
289136,C562221,1,276327.0,unique_available_candidate
289137,C562221,3,276326.0,multiple_available_candidates
289138,C562221,2,276329.0,multiple_available_candidates
289154,C562223,1,236095.0,unique_available_candidate
289497,C562267,2,249238.0,multiple_available_candidates
289498,C562267,1,116736.0,unique_available_candidate
289499,C562267,0,,unmatched
289500,C562267,2,249176.0,multiple_available_candidates
289691,C562280,0,,unmatched
289692,C562280,1,286020.0,unique_available_candidate
289693,C562281,0,,unmatched
289694,C562281,0,,unmatched
289695,C562281,0,,unmatched
289696,C562281,0,,unmatched
289697,C562281,1,274342.0,unique_available_candidate
290188,C562367,0,,unmatched
290346,C562375,2,290327.0,multiple_available_candidates
290347,C562375,2,290328.0,multiple_available_candidates
290348,C562375,2,290329.0,multiple_available_candidates
290349,C562375,4,290330.0,multiple_available_candidates
290350,C562375,2,290331.0,multiple_available_candidates
290351,C562375,2,290332.0,multiple_available_candidates
290352,C562375,2,290333.0,multiple_available_candidates
290353,C562375,2,290334.0,multiple_available_candidates
290354,C562375,2,290335.0,multiple_available_candidates
290355,C562375,2,290336.0,multiple_available_candidates
290356,C562375,4,290337.0,multiple_available_candidates
290357,C562375,3,290338.0,multiple_available_candidates
290358,C562375,2,290339.0,multiple_available_candidates
290359,C562375,2,290340.0,multiple_available_candidates
290360,C562375,2,290341.0,multiple_available_candidates
290361,C562375,2,290342.0,multiple_available_candidates
290362,C562375,2,290343.0,multiple_available_candidates
290363,C562375,2,290344.0,multiple_available_candidates
290364,C562375,2,290345.0,multiple_available_candidates
290365,C562375,2,290315.0,multiple_available_candidates
290366,C562375,2,290316.0,multiple_available_candidates
290367,C562375,2,290317.0,multiple_available_candidates
290368,C562375,4,290318.0,multiple_available_candidates
290369,C562375,2,290319.0,multiple_available_candidates
290370,C562375,2,290320.0,multiple_available_candidates
290371,C562375,2,290321.0,multiple_available_candidates
290372,C562375,2,290322.0,multiple_available_candidates
290373,C562375,2,290323.0,multiple_available_candidates
290374,C562375,2,290324.0,multiple_available_candidates
290375,C562375,2,290325.0,multiple_available_candidates
290376,C562375,6,290326.0,multiple_available_candidates
291071,C562423,0,,unmatched
291072,C562423,2,279304.0,multiple_available_candidates
291073,C562423,0,,unmatched
291075,C562425,0,,unmatched
291224,C562438,0,,unmatched
291225,C562438,0,,unmatched
291226,C562438,0,,unmatched
291227,C562438,0,,unmatched
291671,C562514,0,,unmatched
291672,C562515,0,,unmatched
291837,C562522,0,,unmatched
291838,C562522,0,,unmatched
292678,C562559,0,,unmatched
292679,C562559,1,187334.0,unique_available_candidate
292827,C562561,0,,unmatched
293097,C562577,0,,unmatched
293151,C562582,0,,unmatched
293152,C562582,0,,unmatched
293153,C562582,0,,unmatched
293154,C562582,0,,unmatched
293155,C562582,0,,unmatched
293156,C562582,0,,unmatched
293157,C562582,0,,unmatched
293158,C562582,0,,unmatched
293159,C562582,0,,unmatched
293375,C562594,1,293246.0,unique_available_candidate
293376,C562594,2,293249.0,multiple_available_candidates
293404,C562597,0,,unmatched
293438,C562601,0,,unmatched
293734,C562613,0,,unmatched
293783,C562617,0,,unmatched
293784,C562618,0,,unmatched
293785,C562618,0,,unmatched
293786,C562618,0,,unmatched
293816,C562620,0,,unmatched
293817,C562620,0,,unmatched
293839,C562622,1,242907.0,unique_available_candidate
293840,C562623,0,,unmatched
293841,C562623,0,,unmatched
293842,C562647,0,,unmatched
293843,C562648,1,94720.0,unique_available_candidate
293844,C562648,9,287175.0,multiple_available_candidates
293845,C562648,0,,unmatched
293883,C562651,1,281837.0,unique_available_candidate
293906,C562657,0,,unmatched
293907,C562661,1,279001.0,unique_available_candidate
294212,C562687,0,,unmatched
294213,C562687,0,,unmatched
294214,C562687,0,,unmatched
294215,C562687,1,256191.0,unique_available_candidate
294216,C562687,0,,unmatched
294217,C562687,0,,unmatched
294273,C562709,0,,unmatched
294274,C562709,0,,unmatched
294275,C562709,0,,unmatched
294276,C562709,0,,unmatched
294277,C562709,0,,unmatched
294278,C562709,0,,unmatched
294279,C562709,0,,unmatched
294280,C562709,0,,unmatched
294281,C562709,0,,unmatched
294894,C562726,0,,unmatched
294895,C562726,0,,unmatched
294923,C562728,0,,unmatched
294924,C562728,1,220220.0,unique_available_candidate
294925,C562728,1,220221.0,unique_available_candidate
295150,C562773,2,285213.0,multiple_available_candidates
295151,C562773,1,260328.0,unique_available_candidate
295152,C562773,1,267961.0,unique_available_candidate
295153,C562773,3,277485.0,multiple_available_candidates
295154,C562773,12,277457.0,multiple_available_candidates
295155,C562773,2,221382.0,multiple_available_candidates
295406,C562786,2,285658.0,multiple_available_candidates
295569,C562793,0,,unmatched
295570,C562794,0,,unmatched
295571,C562795,0,,unmatched
295572,C562795,0,,unmatched
295573,C562795,0,,unmatched
295574,C562795,0,,unmatched
295575,C562796,0,,unmatched
295576,C562797,0,,unmatched
295577,C562798,1,78330.0,unique_available_candidate
295578,C562799,0,,unmatched
295579,C562800,0,,unmatched
295580,C562801,0,,unmatched
295581,C562802,0,,unmatched
295582,C562802,0,,unmatched
295583,C562803,0,,unmatched
295584,C562803,0,,unmatched
295686,C562808,0,,unmatched
295702,C562811,1,284192.0,unique_available_candidate
295703,C562811,1,284191.0,unique_available_candidate
296009,C562845,1,293033.0,unique_available_candidate
296117,C562848,0,,unmatched
296209,C562876,0,,unmatched
296328,C562884,1,289511.0,unique_available_candidate
296337,C562887,1,212129.0,unique_available_candidate
296362,C562889,0,,unmatched
296487,C562909,0,,unmatched
296488,C562910,0,,unmatched
296489,C562911,0,,unmatched
296531,C562915,1,284663.0,unique_available_candidate
296561,C562921,0,,unmatched
296562,C562921,0,,unmatched
296563,C562921,0,,unmatched
296564,C562921,0,,unmatched
297369,C562938,0,,unmatched
297415,C562943,0,,unmatched
297521,C562952,0,,unmatched
297522,C562952,0,,unmatched
297523,C562952,0,,unmatched
297524,C562952,0,,unmatched
297525,C562952,0,,unmatched
297526,C562952,0,,unmatched
297527,C562952,0,,unmatched
297528,C562952,0,,unmatched
297529,C562952,0,,unmatched
297530,C562952,0,,unmatched
297531,C562952,0,,unmatched
297532,C562952,0,,unmatched
297533,C562952,0,,unmatched
297534,C562952,0,,unmatched
297535,C562952,0,,unmatched
297536,C562952,0,,unmatched
297537,C562952,0,,unmatched
297538,C562952,0,,unmatched
297539,C562952,0,,unmatched
297540,C562952,0,,unmatched
297541,C562953,0,,unmatched
297542,C562953,0,,unmatched
297543,C562953,0,,unmatched
297544,C562953,0,,unmatched
297545,C562953,0,,unmatched
297546,C562953,0,,unmatched
297547,C562953,0,,unmatched
297548,C562954,0,,unmatched
297549,C562954,0,,unmatched
297550,C562954,0,,unmatched
297904,C562956,0,,unmatched
297905,C562956,0,,unmatched
297906,C562957,0,,unmatched
297907,C562957,0,,unmatched
297908,C562958,0,,unmatched
297909,C562959,6,281879.0,multiple_available_candidates
297910,C562959,3,281881.0,multiple_available_candidates
297938,C562961,1,280798.0,unique_available_candidate
297939,C562961,0,,unmatched
297940,C562961,0,,unmatched
297941,C562961,0,,unmatched
297942,C562962,0,,unmatched
297943,C562962,0,,unmatched
298043,C562969,0,,unmatched
298044,C562969,1,291913.0,unique_available_candidate
298200,C562992,1,293561.0,unique_available_candidate
298857,C563068,0,,unmatched
298905,C563072,2,298699.0,multiple_available_candidates
299546,C563107,1,210529.0,unique_available_candidate
299547,C563107,0,,unmatched
299548,C563107,0,,unmatched
299549,C563107,0,,unmatched
299551,C563109,0,,unmatched
299552,C563109,0,,unmatched
300476,C563197,0,,unmatched
300628,C563207,1,168843.0,unique_available_candidate
300629,C563207,0,,unmatched
300630,C563207,0,,unmatched
300631,C563207,0,,unmatched
300632,C563207,0,,unmatched
300941,C563218,0,,unmatched
300942,C563219,0,,unmatched
300943,C563220,0,,unmatched
300944,C563220,0,,unmatched
300945,C563220,0,,unmatched
300946,C563221,0,,unmatched
300947,C563222,0,,unmatched
300948,C563223,0,,unmatched
300949,C563223,1,296402.0,unique_available_candidate
300950,C563224,0,,unmatched
300951,C563225,0,,unmatched
300952,C563226,0,,unmatched
301031,C563232,1,300972.0,unique_available_candidate
301108,C563240,0,,unmatched
301260,C563249,0,,unmatched
301378,C563258,0,,unmatched
301379,C563258,3,211124.0,multiple_available_candidates
301380,C563258,2,230964.0,multiple_available_candidates
301957,C563363,1,286802.0,unique_available_candidate
301958,C563363,0,,unmatched
302068,C563375,1,293963.0,unique_available_candidate
